date,price,volume,afterUpdate,is_synth,item_id
2025-01-11,8.484,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-12,8.404,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-13,8.128,36.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-14,8.127,36.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-15,8.265,44.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-16,7.815,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-17,8.039,46.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-18,7.881,50.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-19,7.894,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-20,8.014,52.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-21,8.371,46.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-22,8.167,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-23,8.191,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-24,8.003,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-25,7.964,63.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-26,8.047,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-27,8.089,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-28,8.665,41.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-29,8.895,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-30,9.434,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-01-31,9.638,38.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-01,8.584,82.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-02,8.551,72.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-03,8.644,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-04,8.802,50.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-05,8.674,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-06,9.019,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-07,9.114,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-08,8.932,50.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-09,8.883,65.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-10,8.762,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-11,8.702,48.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-12,9.195,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-13,8.793,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-14,9.042,60.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-15,9.151,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-16,9.015,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-17,9.119,41.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-18,9.12,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-19,9.105,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-20,9.29,36.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-21,9.429,59.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-22,9.485,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-23,9.032,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-24,9.381,42.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-25,8.747,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-26,8.968,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-27,9.317,39.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-02-28,9.528,63.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-01,9.965,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-02,9.657,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-03,9.317,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-04,9.018,42.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-05,9.355,50.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-06,9.112,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-07,8.936,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-08,9.143,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-09,9.106,66.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-10,9.334,59.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-11,9.136,74.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-12,9.31,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-13,9.116,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-14,9.092,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-15,8.839,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-16,8.882,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-17,8.734,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-18,8.55,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-19,8.719,44.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-20,8.802,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-21,8.644,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-22,8.809,42.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-23,8.747,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-24,8.847,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-25,8.68,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-26,8.87,48.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-27,9.262,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-28,8.853,60.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-29,9.078,50.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-30,9.277,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-03-31,8.941,48.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-01,8.449,149.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-02,8.12,77.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-03,7.827,86.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-04,7.782,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-05,7.869,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-06,7.878,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-07,8.025,61.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-08,7.946,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-09,8.086,66.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-10,7.789,77.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-11,7.968,77.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-12,7.824,76.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-13,7.963,97.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-14,8.043,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-15,7.843,61.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-16,7.822,80.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-17,7.667,71.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-18,8.071,72.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-19,7.831,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-20,7.742,76.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-21,7.908,49.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-22,7.784,42.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-23,7.868,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-24,7.991,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-25,7.938,59.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-26,7.793,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-27,7.593,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-28,7.795,48.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-29,7.827,49.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-04-30,7.824,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-01,7.499,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-02,7.793,71.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-03,8.004,63.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-04,7.851,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-05,8.219,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-06,7.945,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-07,7.88,43.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-08,7.819,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-09,7.906,52.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-10,7.805,60.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-11,7.969,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-12,8.069,42.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-13,7.92,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-14,7.95,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-15,7.899,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-16,7.886,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-17,8.122,48.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-18,8.208,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-19,8.221,51.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-20,8.242,60.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-21,8.074,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-22,8.122,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-23,7.589,107.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-24,7.303,78.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-25,7.542,78.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-26,7.442,80.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-27,7.574,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-28,7.52,63.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-29,7.709,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-30,7.498,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-05-31,7.523,73.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-01,7.639,72.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-02,7.578,74.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-03,7.629,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-04,7.803,46.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-05,7.507,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-06,7.663,52.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-07,7.594,75.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-08,7.589,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-09,7.843,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-10,7.829,60.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-11,7.426,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-12,7.758,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-13,7.773,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-14,7.722,41.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-15,7.604,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-16,7.682,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-17,7.602,60.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-18,7.783,61.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-19,7.913,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-20,8.072,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-21,7.934,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-22,7.769,65.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-23,7.734,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-24,7.567,44.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-25,7.817,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-26,8.013,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-27,7.536,87.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-28,7.503,81.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-29,7.491,84.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-06-30,7.613,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-01,7.661,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-02,7.581,66.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-03,7.425,74.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-04,7.602,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-05,7.529,78.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-06,8.058,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-07,7.556,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-08,7.703,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-09,7.757,64.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-10,7.391,56.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-11,7.724,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-12,7.486,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-13,7.562,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-14,7.433,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-15,7.525,44.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-16,7.269,82.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-17,7.17,66.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-18,7.345,63.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-19,7.117,65.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-20,7.315,61.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-21,6.939,74.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-22,6.718,64.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-23,6.601,65.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-24,6.763,65.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-25,6.905,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-26,6.866,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-27,6.976,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-28,7.085,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-29,6.926,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-30,7.165,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-07-31,6.941,45.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-01,6.893,71.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-02,7.08,73.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-03,7.052,65.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-04,6.935,79.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-05,6.952,64.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-06,7.051,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-07,7.099,61.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-08,6.958,75.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-09,7.069,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-10,7.053,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-11,7.046,75.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-12,7.1,47.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-13,7.109,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-14,6.939,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-15,6.856,86.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-16,6.933,69.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-17,6.947,66.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-18,6.926,57.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-19,7.059,72.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-20,7.051,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-21,7.106,90.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-22,7.192,74.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-23,7.282,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-24,7.004,90.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-25,6.844,62.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-26,7.015,53.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-27,7.017,61.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-28,6.948,58.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-29,6.962,77.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-30,7.128,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-08-31,7.254,68.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-01,7.277,66.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-02,7.22,74.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-03,7.125,83.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-04,7.271,71.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-05,7.304,75.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-06,7.318,73.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-07,7.627,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-08,7.479,71.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-09,7.527,55.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-10,7.43,66.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-11,7.381,76.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-12,7.238,81.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-13,7.178,81.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-14,6.712,73.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-15,6.665,64.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-16,6.841,65.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-17,6.855,106.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-18,6.832,81.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-19,7.006,90.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-20,6.842,79.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-21,6.965,83.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-22,6.905,67.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-23,6.999,52.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-24,6.625,89.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-25,6.501,90.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-26,6.544,80.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-27,6.615,76.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-28,6.486,80.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-29,6.244,79.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-09-30,6.306,88.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-01,6.319,109.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-02,6.433,97.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-03,6.582,99.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-04,6.665,94.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-05,6.719,89.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-06,6.818,61.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-07,6.925,73.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-08,6.781,89.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-09,6.912,77.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-10,6.627,84.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-11,6.653,84.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-12,6.784,85.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-13,6.839,73.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-14,7.038,77.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-15,6.795,71.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-16,6.821,74.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-17,6.75,72.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-18,6.887,82.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-19,8.021,81.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-20,6.702,70.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-21,6.565,54.0,0,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-22,8.543,571.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-23,59.084,11048.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-24,63.057,3061.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-25,73.823,1593.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-26,80.342,1146.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-27,80.617,739.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-28,77.021,675.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-29,71.903,549.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-30,74.013,2083.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-10-31,89.034,1345.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-01,99.118,749.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-02,103.94,537.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-03,102.26,507.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-04,105.934,453.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-05,115.831,350.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-06,122.488,234.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-07,110.322,453.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-08,105.847,401.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-09,100.749,438.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-10,102.536,372.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-11,102.106,302.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-12,102.624,297.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-13,100.085,374.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-14,99.551,345.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-15,98.316,262.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-16,99.131,287.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-17,97.624,204.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-18,98.771,225.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-19,99.407,215.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-20,100.54,258.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-21,100.759,245.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-22,98.364,212.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-23,97.767,219.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-24,98.524,195.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-25,99.5,224.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-26,101.608,184.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-27,98.755,119.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-28,99.832,161.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-29,97.419,151.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-11-30,98.985,143.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-01,98.741,177.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-02,99.987,128.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-03,99.02,164.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-04,99.725,140.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-05,98.932,163.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-06,99.744,199.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-07,101.765,147.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-08,101.858,117.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-09,100.44,102.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-10,100.761,94.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-11,101.84,119.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-12,100.812,112.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-13,106.017,127.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-14,104.078,119.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-15,103.494,91.0,1,0,MP9 - Starlight Protector (Minimal Wear)
2025-12-16,102.948,103.0,1,0,MP9 - Starlight Protector (Minimal Wear)
